frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
93.5,WKHY,LAFAYETTE,IN,NDIR,6.0,40.386694444444444,86.97055555555556,A,SOLID ROCK KHY 93.5,76.0,"Saga Communications of Indiana, LLC",Rock,
95.9,WKID,VEVAY,IN,NDIR,2.8,38.83766666666667,85.02991666666667,A,95.9 THE CROSS,94.0,WE Broadcasting LLC,Religious Teaching,
93.5,WKIL-LP,ELKHART,IN,NDIR,0.1,41.67697222222222,85.92747222222222,LP100,,28.0,KINGDOM IMPACT CHRISTIAN CULTURAL CHURCH INC,Gospel Music,
90.3,WKJD,COLUMBUS,IN,DRL,3.4,39.186166666666665,85.95805555555556,A,BRIDGE FM,,"GOOD SHEPHERD RADIO, INC.",Contemporary Christian,
101.5,WKKG,COLUMBUS,IN,OTS,50.0,39.18669444444444,85.94997222222223,B,WKKG 101.5 INDIANA COUNTRY,150.0,WHITE RIVER BROADCASTING CO. INC.,Country,
96.9,WKLO,HARDINSBURG,IN,NDIR,3.5,38.47255555555556,86.41080555555556,A,REAL COUNTRY WKLO 96.9,132.0,"Diamond Shores Broadcasting, LLC",Country,
101.9,WKLU,BROWNSBURG,IN,NDIR,3.75,39.78669444444444,86.30180555555555,A,K-LOVE,110.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Indianapolis
88.3,WKMV,MUNCIE,IN,NDIR,0.28,40.156166666666664,85.42997222222223,A,K-LOVE,103.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Muncie-Marion
105.3,WKOA,LAFAYETTE,IN,NDIR,50.0,40.50336111111111,86.72972222222222,B,K-105,146.0,"Saga Communications of Indiana, LLC",Country,
90.7,WKPW,KNIGHTSTOWN,IN,NDIR,4.4,39.76697222222222,85.51663888888889,A,CLASSIC HITS 90.7,,NEW CASTLE CAREER CENTER,Classic Hits,
89.3,WKRT,RICHMOND,IN,NDIR,6.0,39.86830555555556,84.79713888888888,A,K-LOVE,55.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Dayton
88.1,WKRY,VERSAILLES,IN,NDIR,0.5,39.06838888888889,85.26608333333333,A,YOUR GOSPEL STATION,,GOOD SHEPHERD RADIO INC.,Southern Gospel,
95.9,WKUZ,WABASH,IN,NDIR,4.2,40.698361111111105,85.75080555555556,A,KISS FM,120.0,UPPER WABASH BROADCASTING CORP.,Country,
99.3,WKVI-FM,KNOX,IN,NDIR,3.3,41.32161111111112,86.60594444444443,A,K99.3,84.0,"KANKAKEE VALLEY B/CING. CO., INC.",Hot AC,
